Taxa	HD	SPAD	HT	LDG1	LDG2	CRSEV	CRCL	CRCI	NN	MINL	SINL	NPCM	NDEV	PEDA	AD1	AD2	AD3	AD4	AD5	RD	RL	RIN1L	RB1A	RCA	KA	KP	KC	KH	KD	KDH	KD_KH	KDH_KH	KDEN	SN	SNU	SNL	SMA	SSA	SMP	SSP	SMR	SR	SMD	SSMD	MAM	SECC	SSOL	SCIR	SPSA	SNU_SNL	PA	PP	PC	PD	PH	PDH	PD_PH	PDH_PH	PDEN	CHDEN	G	B	AVRGB	I	NR	NG	NB	GR	BG	BR	GBD	RBD	ExR	ExG	EGERDI	ERGBVE	GRAY	RI	L	NRBDI	NGBDI	NGRDI	MGRV	GLI	GLAI	RGBVI	VEG	VARI	VVI	HUE	HUErgb	HUE2	SAT	S	BI	BIM	HI	CI	SHP	SCI
O616-51	0.105394423035117	-0.00537054372563171	-0.853967811322442	-0.31989715148013	-0.679515609492065	0.318574256132333	-0.179571907973619	-0.0684530168620759	-0.135233802791009	0.837606989610126	0.792605912788386	-0.956534731811551	1.46071653181387	0.0698695870110342	0.123128007506668	-0.891113816526683	-1.20257859669482	0.991209952385746	1.02151404107057	NA	0.759776232247353	1.07840387493052	0.839337044479484	-0.86460399686669	1.30330052228649	1.10526980200895	1.00908509189942	0.735493647976613	1.41376579522498	-0.134650821152371	1.06969582356122	-0.568468729338683	-2.14135790977385	-0.249914376118513	-0.518114443629954	-1.24785873696843	0.284966480141303	-0.200653322876597	0.337761374897266	-0.0231980989922899	-0.13165149976508	1.96512468255027	-0.131651510909584	-0.373697998085336	0.116805840985757	-0.253728786337958	-0.317302905853261	-0.335759459875258	-0.182236812225501	1.17088878705786	1.27385788087328	0.695922569641334	1.39104281359475	1.00072180303893	1.52870701277326	1.19930185993377	-0.361479210488356	0.56785971890676	-2.11131484672365	0.537712397029096	0.44363942016697	0.723466269628526	0.562583133860409	0.545480763679362	-0.605983154596729	-0.864037585251086	0.85338386648133	-0.337385733859644	0.947225084608106	0.814302674287245	-1.2438204981803	-0.436255003677926	0.604077930807653	-1.2464229086288	-0.937957402047523	-1.22172606098366	0.494491947855697	-0.523850713586125	0.498393340737444	-0.812012733976792	-0.996777827936413	-0.33273405690603	-0.315349439958185	-1.19703992401334	-0.689815889144389	-1.22172606062615	-0.814157595295729	-0.651726121719095	-0.63186195194652	0.138084326997428	-1.13578382149214	-1.0114799442653	-0.811322631706021	-0.890113996249937	0.530331621164133	0.33892950105309	1.1241648152487	-0.812002282902095	-0.823676028082945	0.337028446215055
O616-52	-0.775972868186087	-0.518951830439923	-1.03466350772078	-0.31989715148013	-0.679515609492065	-0.243658091713581	1.00955979864731	0.511970824284597	-0.135233802791009	0.791851724894551	0.65362551219121	-0.773838526531345	1.07397335104713	0.909950418568812	-1.43626774723182	0.182550825133261	-0.403705080041041	0.526277471667385	0.130985566122064	NA	0.58269944974682	0.882902141954274	0.989251079246755	-0.366006230644341	0.589026764276407	0.657362246440736	0.0066013666498779	0.544467840417568	0.470599554878716	-0.708577711329255	0.106370975494041	-0.983427718631489	-0.496660714657193	-0.0258683613021876	0.442665371749896	0.689742297420145	0.122294546419257	0.204785349688853	-0.0482826067356823	0.172819297282219	-0.142920897503581	-1.22658512318857	-0.142920897838573	-0.0698292747192648	-0.769436795254903	-1.60556091752147	0.0671776715240811	0.321585714745037	-0.438573917407664	-0.262520584670635	0.478150585203203	0.257257827553076	0.258720646197644	-0.106416026668398	0.9917949647449	0.458246721237679	-1.047815273771	0.202485429190336	-0.354015746175255	-0.122227510083868	0.596616172534085	0.763818461404078	0.660804581761089	0.628372159159199	-0.706344401766986	-0.638699815334464	0.783344729454664	0.0238412275280798	0.793071288534068	0.785293011561646	-0.424881364287685	-0.276606148238299	0.549253084000722	-0.568131371927192	-0.501601490687973	-0.732632536373753	0.618109990627963	-0.752055277505655	0.59651933054576	-0.777199570013837	-0.792026466229172	0.0464189120075002	0.096442725003275	-0.61360154933171	-0.126391578996379	-0.732632526427465	-0.733535774383076	-0.177645795943008	-0.776422997694803	0.136797215513169	-0.54857891923567	-0.743477373864028	-0.776627313630938	-0.788024687362552	0.635030210801967	0.622060162382413	0.542796049260021	-0.777189166958247	-0.727254360335519	-0.0235367874760254
O616-54	-0.0369189304571826	0.184844747650032	0.319066500122172	-0.31989715148013	0.970941461479482	-0.881013736147498	-0.867858644934823	-0.944061737228096	-1.20906177587988	1.42861859133889	0.844435157080775	-1.91233322040609	1.44708754549454	0.173503568978884	0.645899171176838	-1.49132739642136	-0.969780764483031	0.840750728495795	1.09026730870888	NA	0.863839599032726	1.07858823620601	0.434955956544482	-0.490280960788649	1.45066674614669	1.17353687735237	1.30582226441962	0.849584670702199	1.56310745271488	0.579006601308981	1.1532143373214	0.0840702798795012	-1.32595645483028	0.0451707927902712	-0.977025790059592	-1.58078519598474	1.22745363779464	0.666657533506392	1.01997919196833	0.505640259160028	0.791594547329576	1.30470958929427	0.791594547165534	0.200683887037679	0.696356387337102	-0.688465167453822	-0.817931798141205	-0.449209307613778	-1.10478268449446	1.04650235014785	1.15179315004991	0.15640926580058	1.67900896375737	1.37165461784265	0.836734583892153	1.9293365192903	0.84848393449405	1.44141857594676	-1.04001342251299	1.2399281006426	0.0855475300568023	0.435193033173288	0.210577456724586	0.241141690510366	-0.507766598912609	-0.822312927851278	0.76486409327033	-0.391674458777606	0.84497341980005	0.710223565592199	-1.89573132570191	-0.810148396581887	0.14079822078164	-1.28462768746057	-0.499845127960231	-1.05780695700445	0.131818397813567	-0.0889436491692506	0.172319053587098	-0.688125676679918	-0.859817319906888	-0.390178466230198	-0.378784607485413	-1.0725610243643	-0.728511214041851	-1.05780696952987	-0.631603157151051	-0.683668555775264	-0.115178417882262	0.133213241571081	-1.06991493043554	-0.829542926231005	-0.687854999631304	-0.761614489274956	0.164257626687424	-0.357863669930749	1.0586611654149	-0.688115452366983	-0.648143015469633	0.391217752791026
O616-55	-0.36832506205731	0.546253801263793	2.20925388035558	1.30291712502524	0.270616817887153	-0.881013736147498	-0.179571907973619	-0.50835736230632	-0.135233802791009	1.90838255891954	1.30317965164307	-1.70574979840942	2.32000504569152	1.16771629103363	-0.57811440122371	-0.521819228551862	-0.576597673354926	0.452517545159634	0.401050152291751	NA	1.33708995166914	2.2481367673795	0.720173525905214	-4.00220143422207	1.51165431765228	1.17642904327602	1.51830909023944	1.38603272911604	1.29234149409143	0.280880103772867	0.433511735048265	-0.417334816719209	-1.54895881259427	-0.0986594325629239	-0.740378467895366	-0.021500160869343	1.24539711710737	0.5505890279193	1.20837254862166	0.410668649841895	0.946291885300678	0.777959225191748	0.946291874931694	0.0832191077923849	1.0807501519213	-0.0598739822000095	-0.968891233785821	-0.813481107579544	-0.842230926988364	-0.962297469919936	1.24042147579839	0.249415607522876	1.78926284326095	1.62326228291545	0.791459807522506	1.57079095192194	1.24990354840535	1.18931087419557	-1.29965298009305	0.965307211355632	0.171137626016574	0.509779843236752	0.274097013752643	0.296915898135459	-0.679009218570917	-0.755981869105572	0.83623131177727	-0.137766750364276	0.888454367662249	0.822042169384462	-1.8131300962705	-0.925036908935353	0.0711457445423828	-1.06116396824864	-0.3500052313127	-0.982650274352022	0.199028076971872	-0.247020387085678	0.226309742753308	-0.821338031986817	-0.917495185702024	-0.122545579661523	-0.0855655452325454	-0.891704975236739	-0.382330388520059	-0.98265027354201	-0.64287313064417	-0.395241802533734	-0.210948185001741	0.131410974227611	-0.834669940320544	-0.904771798926862	-0.820616340024298	-0.864814958257244	0.224751380098237	-0.261148547774266	0.825362210217138	-0.821327545305868	-0.810663614495903	0.137775146172056
O616-56	0.457897749957133	0.337016980750564	-0.22202612764237	0.221040940688325	1.52286855531824	-0.243658091713581	1.00955979864731	0.511970824284597	-0.135233802791009	1.44873444810971	1.24351906996238	-1.61069371319123	1.04943608709449	1.9045397056425	-0.125668972284607	0.626998001883363	0.802966194915523	-0.892092814393952	-0.927782962094039	NA	1.52605659373396	1.47385649316565	-0.861953557360276	0.0164939181927673	0.728015830400691	1.11493968614702	-0.637608373386185	1.60853333951147	0.0847282074247526	1.17366760816417	-0.840865648441253	0.353753295874539	0.437825898187342	1.00199906233906	0.083105839564573	-0.336707143778711	0.650834903523374	1.74926140335032	0.388996336495252	1.19442746617424	0.42923087375434	0.419546082223543	0.429230873524011	1.30908872246346	0.0351909753180684	-0.800547319818415	-0.301121428072335	0.127681848764419	-0.905604297691473	0.647604797298213	0.762382135972078	0.118891694711645	0.880327816136618	0.117025881575801	1.35436361170988	1.45899446339187	-1.10859763311566	0.827809069743756	0.443129605270563	0.955226375012545	0.484364111934771	0.567993651514293	0.46809820596269	0.464917038957914	-0.815059088851979	-0.316720721934558	0.656496294886735	0.49388189104378	0.557950957756584	0.708931726799024	-0.0943236300193674	-0.50807512906252	0.0132016069584576	0.0384305041411202	0.168840039103709	-0.2060363050024	0.450773099198066	-0.637950903827806	0.430744450221286	-0.6866054453112	-0.498475401664351	0.531649183074705	0.605096909423896	-0.035551054813462	0.545971662322857	-0.206036303812725	-0.479326442657536	0.417925045847888	-0.453319599885734	0.128795818217713	0.159776241892478	-0.3955821844885	-0.686339925212231	-0.610976371622052	0.436999071359799	0.108676023213307	-0.153536746813248	-0.686595233953057	-0.560306358110504	-0.492716398360211
O616-57	0.457897749957133	-1.20372687939231	0.228919214274148	-0.31989715148013	-0.679515609492065	-0.881013736147498	-0.867858644934823	-0.944061737228096	-0.135233802791009	1.59614791991069	1.16852246402998	-1.4943583959616	-1.05641837442316	2.449149824657	-0.912008488289423	0.295376073306515	0.228169183585174	-0.189484514877248	-0.449631223517032	NA	1.43943287325234	1.81972735885354	0.0763858484620733	0.36390103009427	1.03108265447565	1.26543946873478	-0.212158810786175	1.50593636450918	0.538453626281168	0.481769526287832	-0.387432597360095	-0.282454438958029	-0.576025360733403	0.618932985836124	0.77733522425382	0.608900055458493	0.0836246267446009	0.808480622994935	-0.728609648057969	0.479534181694694	0.405251952920248	-1.70927141404724	0.405251942169964	0.802344777391979	0.354617629849573	0.595856863892565	2.03404208158697	2.23348234481569	-1.56428567339403	0.222981030997996	0.838343475835574	0.237208788814872	0.91716348033333	0.206511563104685	1.41904988326407	2.36388988858734	-1.07220023693005	1.41720704670673	-0.394550620772793	0.0335242203865057	0.658372221882124	0.988866255126229	0.725200901599403	0.682248439168076	-1.3306240314546	-0.643317061533689	1.1840169847114	0.625543802139061	1.17920629821488	1.33677641606429	-1.49069260844267	-1.16779934489541	0.149504098015072	-0.549241182543285	-0.186037848341091	-1.00441594531095	0.654151976140189	-1.19023027009017	0.614807883448595	-1.47980221257606	-1.32557758060031	0.665883605719034	0.741982801816778	-0.623690585860253	0.551508633134764	-1.0044159464071	-0.844433224422853	0.423011970392988	-0.962005080092539	0.128276348956976	-0.254639361782388	-1.50664132186764	-1.47685166124582	-1.41945822182552	0.672990989994534	0.835957250243726	0.253468601589485	-1.47979092283406	-1.72880321600674	-0.624137098691931
O616-58	0.457897749957133	-0.823296296640986	-0.492766868982045	0.221040940688325	0.270616817887153	-0.881013736147498	-1.6040981164469	-1.54402482641568	1.50063052906128	-0.20829206095366	0.635891372502927	0.786867258511555	-0.454252257796321	0.684264672140192	-1.75334823483768	1.18819571352505	0.427552385907176	0.280641979229204	-0.68337983231771	NA	0.615106616162211	-0.93716410881548	0.96019447729615	0.369714635423886	0.0177524051785289	0.433736506768705	-0.983526084297028	0.579137348529556	-0.326132559804561	-1.02306935302303	-0.755312476920059	-1.21092359005218	0.0195888242037325	0.313567474997511	1.38896359035401	0.608900055458493	-1.08129357512956	-0.109571524749854	-1.35259735819536	0.017777250596758	-1.16229150761588	-1.50790774139824	-1.16229151956649	0.0452830693311275	-1.38717721869442	0.486308320282177	0.807039981510575	1.54690264287292	0.33475030056806	0.829706545954928	0.311814102663689	-0.118529334547932	0.296123951826639	0.084255207550465	0.376754972495654	0.667565187895833	-0.288834434687458	0.613542698373016	-0.39457802835361	-0.466070663467948	0.121241961855998	-0.126840006386764	0.0834276299850869	0.128337966700288	0.546351835602442	-0.168224362921762	-0.273478799494789	-0.756551281076046	-0.296989249882557	-0.392406365463631	0.738054272765289	0.882475860816468	0.448967732249764	0.123505917453143	-0.0438699306263086	0.375294114987284	0.130643761587939	0.377342513204769	0.168191827574018	0.476438672609317	0.416795302026016	-0.779347375224309	-0.815481853658773	0.17007550230137	-0.739064672914999	0.375294110909576	-0.0138599088782753	-0.69236828246193	0.232533633821478	0.140259933418005	-0.200906920364596	0.515569308349053	0.472764908529243	0.445513858756757	0.117781078955727	-0.522758821343333	0.200656761319626	0.476445003372151	0.645759684628208	0.755426143299189
O616-59	1.16928876552542	0.356038509888129	-0.944307537555967	-0.31989715148013	-0.679515609492065	-0.881013736147498	-1.6040981164469	-1.54402482641568	1.50063052906128	-0.404418675225297	0.200926041467076	1.38919762069849	-0.795774257355177	2.1673831652979	1.31406880000801	0.0800244608103295	1.09883079164589	-1.71251617810486	-0.279967337290836	NA	0.175397051724596	-1.5315462713704	-1.3367480358175	0.195331689065606	-0.2169951840733	-0.220212242277108	-0.177818938177446	0.119583220001852	-0.404002156459797	1.58434513145746	-0.600061664436542	2.07566515116071	0.330949713968675	0.843421957482506	0.442665371749896	0.84584600360338	-1.69333441788962	-0.102164272783044	-1.74152802403091	0.38703863808026	-1.01562940767403	-2.04397087100719	-1.01562940816867	0.673844750255506	-0.635962558815342	1.39489423920668	1.81831607517427	1.19551765265322	1.33562961914075	-0.458430707538863	-0.932051194380667	-1.17080858970081	-0.570021003107052	-1.25135208879022	-0.347384224886099	0.039318529191239	-1.28217975251209	0.244613285539699	1.33344512696909	-0.910180302699928	-0.506496921207973	-0.216139346577512	-0.462112149217976	-0.373799194116459	-0.302011696643452	-0.178684473474583	0.255387947364556	0.141175960143587	0.15735325893795	0.229534247229294	-0.917107729478555	-1.14631599472416	-0.844222011568181	-0.159039183115649	0.531831944777746	0.123926832629866	-0.518037650658533	0.513470188851875	-0.453648976480487	-0.149805053126676	-0.0433251397456684	0.168415422048286	0.22631714724656	0.156527244478265	0.232486692858357	0.123926836669611	0.0283914465396458	0.135239511456604	0.682945014629251	0.116434881234368	0.155346761942566	0.0836206766719131	-0.151357291641874	-0.109153450208246	-0.525284372871189	-0.939194686250254	-0.149188167455127	-0.149796222336383	0.0262993396637943	-0.140656573549863
O616-6	0.234374053325291	0.603318388676493	-0.492766868982045	-0.139584454090645	-0.679515609492065	0.821536272972563	1.00955979864731	1.04450554268584	0.749282120192163	0.406088620022354	0.885470397012101	-0.301574444488252	0.462681252823077	1.49156616511547	0.217864201531085	1.67106827072166	1.42514818225407	-0.756900227496806	-1.88705453716263	NA	0.907226270907994	-0.653118297342342	-1.37449537171992	0.0560342951837863	-0.543601220426852	0.294431996481401	-1.86705621717152	0.897557334260776	-1.13936099189305	0.509753272009389	-1.59649816283429	-0.0117653662880902	1.39463988222518	0.788771685473132	0.083105839564573	0.0766417247069026	0.288387514387106	1.298282696936	0.36029302124908	1.00139041539577	0.39827201217926	-0.0607147711924442	0.398272001423955	1.03757956998903	0.198918862697687	0.0189760204816599	-0.375771070415366	-0.381425193627743	-0.154493280505482	0.0908361810661118	0.481905217081479	0.0389397451814685	0.444282625349966	0.154784869186597	0.668079294096009	1.22557516965046	-0.483362136851516	0.971921772148277	0.540372247894925	1.14716468940389	0.484068649332873	0.821432760024773	0.634400886756044	0.606174792841379	-0.644591987312842	-0.994453874332582	0.956063043854628	-0.447905239794072	1.10103287089111	0.913156221504077	-1.72048945781463	-0.476143360872076	0.754798186013054	-1.66623706567229	-1.38714816134027	-1.64393361299292	0.552192898078431	-0.60188167752099	0.554385938876347	-0.932328217000713	-1.21183259100399	-0.449803773713147	-0.444911759194776	-1.65472031347482	-0.91427192177192	-1.64393362809162	-0.92759330304562	-0.836079190408462	-0.76523040541971	0.139514873784704	-1.47295436295879	-1.32402369618486	-0.931230792494484	-1.04576747463111	0.600278880981085	0.54111011747177	1.46087287825868	-0.932317557000718	-1.03257992224695	0.447345515944343
O616-60	1.12847793714229	-0.138521247688596	0.319066500122172	-0.31989715148013	0.270616817887153	NA	NA	NA	2.15339087260416	-0.890133201581484	0.757386597478176	1.26623068509197	-0.378564650194361	2.20138316777968	1.73628570887264	1.08433902325122	1.73291067756058	-3.01377779327644	-0.793534010297061	NA	0.817103371081915	-0.938738250371391	-2.14765483929406	0.267569414455983	-0.328926309659715	0.207824877025416	-1.34653582872223	0.798175774219903	-0.853495123378425	2.10278454262993	-1.33049191290862	2.27374223716446	1.47247814438031	1.78005453348006	-0.740378467895366	0.526046679493058	-0.610938641537449	2.02080444685766	-0.423081037879449	1.56587437324707	-0.648148508241665	-0.812244458739914	-0.648148508669076	1.9925176201926	-1.05815743035654	-0.171492184563324	-0.713078959732138	-0.0832107884882458	0.668518535627585	-1.6990207924662	-0.0911333206215255	-0.285015936125472	-0.167691341777172	-0.866218185112406	0.797603334856361	1.9493555650511	-1.65927056697211	1.47900473365768	1.81849151105676	0.495228106665363	0.159975048432233	0.346174232971935	0.203954039559727	0.235303843416414	-0.489624834437057	-0.511038400049629	0.569067368922782	-0.0503416803907379	0.546611452085879	0.540979760485278	-0.661951721898395	-0.57869030810893	-0.00558901183044581	-0.486158272544056	-0.0534872312108777	-0.405976468593863	0.163159133872133	-0.132645834703985	0.187398357967814	-0.492477550321529	-0.484847947891312	-0.0310067545175976	0.0133442468434078	-0.357591070344112	-0.142463324096675	-0.405976466806255	-0.443890651586092	-0.191433641695009	-0.0747860523143945	0.130952069514021	-0.373755399384554	-0.380280043291916	-0.492869331585586	-0.494451164315439	0.167850964181281	-0.367359194360324	0.370619322452018	-0.492467767155546	-0.363185713121001	0.0505102336926247
O616-61	0.457897749957133	0.203866276787599	0.0485833741209473	0.0407282432988402	-0.679515609492065	-1.61669871047535	-0.179571907973619	-0.747306747676683	0.749282120192163	0.577445391997702	0.920528549482284	-0.354114468319722	0.503969114148605	1.68361091851094	-1.16181853532921	1.09754053347855	0.626009135279267	-0.0998643293715251	-0.953805463686604	NA	0.92932581227467	0.298422272447946	0.300233503807081	0.203589993733692	0.161962077420388	0.603237703294599	-0.967035025476566	0.922085071385129	-0.306819135343344	-0.282928180165053	-0.894528209777778	-0.746273464806528	0.428466747519318	0.439358992489302	-0.307891902659871	-0.449783306278717	0.0233654215515899	0.691184863259064	-0.239705319030461	0.527803382356886	0.528223382618311	-1.55967808452146	0.528223371956051	0.654929834076509	0.461776455866387	0.50751422930843	0.782543833741794	0.643182916562677	-0.52864456261461	0.304477698715464	0.261498278199639	-0.0612607067235329	0.170762673683194	-0.206422570036547	0.640348387878373	-0.340784822675071	-0.868399835942194	-0.398777043032606	0.393613320058366	0.188892214982967	0.670397567293089	0.923647067358222	0.742211283122589	0.696418388789878	-1.03142788656139	-0.661920209449815	1.00515554268694	0.319659532365785	1.01398060949916	1.07851909833829	-0.877432483393309	-0.672951942986116	0.418929316613757	-0.588078244025698	-0.405951848085443	-0.922639863688181	0.683611337746767	-1.03761557285449	0.648274838549773	-1.13966051160777	-1.08873795281165	0.352884199587722	0.420184266928038	-0.664998582990482	0.200729010220825	-0.922639860716684	-0.825255587450912	0.107131241234804	-0.957610684487376	0.133709473192931	-0.448296192422734	-1.14060948784275	-1.13786124993958	-1.12284404453457	0.703742843971378	0.89662200785937	0.44399313883802	-1.13964956810952	-1.2209918001353	-0.318813193084129
O616-62	0.351454622343371	1.23102885021618	0.138758228004825	1.48322982241472	0.270616817887153	-0.243658091713581	-0.867858644934823	-0.525691885765774	2.15339087260416	1.34779786586562	1.63287442609202	-0.391851617968782	-0.131444203090277	1.92250646981723	0.27329181299033	0.325887718632306	0.805836528311391	-1.13888901411566	-0.693557678793646	NA	2.31623857918224	1.45235374028609	-0.897765633975624	0.513893137186742	1.62588173315582	2.05408150554085	-0.409365513964073	2.5932055230209	0.754640735812082	2.10278454262993	-0.698320318677167	0.840459341011746	0.20560259308804	2.9840582356414	-0.307891902659871	0.0766417247069026	-1.41861852165947	3.04456916824845	-1.32549303936337	2.06487179179355	-1.42047290253317	0.0100340600884451	-1.42047290310186	3.37582826559092	-1.32274891537111	0.297174094699755	-0.0430723937428793	0.619631797251585	1.26300389921435	-0.439353179684168	1.83850676916119	1.29825402799318	2.17591090821819	1.76829783070441	2.13830229004667	1.36042627127642	-0.171678653730287	0.434591544532487	-0.479229986267293	1.66250137128982	-1.01630055519059	-0.506512220558135	-0.719993425963026	-0.621872605650835	0.755857318649218	-0.791108335020022	-0.0732369776242896	-1.78521610753484	0.045711277939115	-0.285071869053719	-1.70451728946336	-0.479521755624183	-0.254264319041844	-1.64401055093882	-0.301729808999494	-0.332551711934453	-0.830137044233155	1.08860275349734	-0.690282208383569	0.373282352983501	0.074739007220203	-1.90463478558686	-2.14094869323016	-0.985055483774272	-2.40375800055339	-0.332551702194373	-0.0355579245382776	-2.01715373175649	0.938712298800925	0.132629076196144	-1.45466093318127	0.198770961258716	0.369958114735983	0.247662315604746	-0.758756493895461	-1.03856643491813	1.44253982326425	0.373289158990067	0.597397563993648	1.78220661186447
O616-64	0.234374053325291	0.736469092639457	0.859671387296822	-0.31989715148013	0.970941461479482	0.821536272972563	1.00955979864731	1.04450554268584	0.749282120192163	-0.0188566607485034	0.38054251194936	0.39598013831754	-0.554153257418789	0.70730972507253	0.536906507188832	-1.39888525902072	-0.974626448266418	0.825904173999559	1.04586905882478	NA	0.307920974131125	0.232460234440444	0.418873483417709	0.522983498688685	0.889976743071799	0.611153306774002	1.13038356140916	0.255647360895508	1.10675383303651	0.251431470959672	1.10726040845194	0.00626428590435555	-0.148441170324844	1.10356001544497	-0.740378467895366	-0.819158201296754	-0.649179665056405	1.11384364188049	-0.847564681383979	0.911970222548375	-0.849456599731134	-1.46249679597792	-0.849456600195373	1.03157374355518	-1.19551266949575	-0.55203447942986	0.806154889239181	0.99375592336692	0.0793360423666869	0.222981030997996	1.048291596613	0.760307955733037	0.851367882060194	1.12033659428745	0.856988228938897	0.502829047841878	0.496306198057715	0.284997944001569	-0.486832246933254	0.360925777201365	0.01157135167077	-0.342140446613974	-0.171721481623154	-0.102781076806132	0.185970892303863	0.448755629240431	-0.399347030191791	0.372679531798668	-0.54732106870434	-0.415703942446755	0.889994195421348	0.379174291719291	-0.472508446930687	0.900637388487862	0.779597627013764	0.787734828182092	-0.0872438925942159	0.372556387349507	-0.0700149873073663	0.498582192386239	0.649689981422209	0.40742316035655	0.476911504949709	0.79548361067124	0.714194129840213	0.787734829539238	0.370598169421286	0.57414869187267	0.522639234794032	0.12532370203196	0.823869268371125	0.71898124609029	0.494833397754853	0.563283869036068	-0.15330991018707	-0.764055422457761	-0.806831020082872	0.498588419738998	0.611249379508157	-0.371736036586686
O616-65	-0.0369189304571826	-0.366779597339393	0.94972713574643	-0.31989715148013	0.970941461479482	-0.881013736147498	-1.6040981164469	-1.54402482641568	-1.20906177587988	1.39702146109944	0.695560075789346	-1.73105286316828	0.133073836745969	0.374408768472001	-0.97131339901422	0.876443696876117	0.585469711971874	-0.263802045897671	-0.896182048634792	NA	0.676856477288426	1.51824998033024	-0.156687707266037	0.188903293308022	0.027831755879471	0.337409834752019	-0.775656319747313	0.645557071429123	-0.345496644719195	-0.0704538920087543	-0.805843867309838	-0.481560178715176	0.25306312283141	-0.328611953222947	0.442665371749896	-0.122911545102018	1.01025353639334	0.203029993484371	1.42551286681725	0.30315287143727	0.786593210095455	0.741611442332548	0.786593209930496	-0.202786085265441	0.720135572496041	-0.445268897711001	-1.35940878343204	-1.51505346265722	-0.0524954891339334	0.776952813096349	0.411917019098568	-0.0489304051666968	0.40132732168713	0.26728973927067	0.372274215788261	2.97055682304311	-0.0542728962703807	2.51130706348957	-0.253164072600224	-0.509440119860632	0.722691352938674	0.941551213061892	0.780844967723894	0.728505914054193	-1.05329916751618	-0.598550942607343	0.97990652257115	0.411075382765462	0.964301391671697	1.06338725876039	-0.60961437144234	-0.59882657202759	0.422649868359681	-0.413646271445952	-0.317013263877201	-0.790448440372206	0.72975687069064	-1.1226232022324	0.685917730176799	-1.12036153105042	-1.02010575891435	0.446844595003011	0.517744401215752	-0.528478749712623	0.333720374084951	-0.790448440782824	-0.805709574832018	0.225452380418446	-1.02034784465566	0.133466937348472	-0.292875815316576	-1.04366329841398	-1.11862756916951	-1.08298097484849	0.744998794958862	1.04135488267974	0.291062034512279	-1.12035058496643	-1.17054317384543	-0.410061578900423
O616-66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O616-67	0.457897749957133	-0.518951830439923	1.21981995534831	0.401353638077811	1.52286855531824	-3.55105241323642	-1.6040981164469	-2.0220000665331	1.50063052906128	-1.22710029154824	0.213715688602362	1.37243624316073	0.76649753306916	1.43245485385234	1.01694860285317	0.197220756672611	1.04187511313349	-1.64913307252116	-0.462854899825893	NA	1.11880099707661	-0.400816900830303	-1.66030608079836	-0.105406770455972	0.504280914823374	0.628149130240954	-0.1633099566385	1.13495980601495	0.0303114891000229	1.95626731807789	-0.679102296769171	1.6939831719954	0.0753696239549037	0.843421957482506	-0.107942964120282	-0.336707143778711	-0.442431043970498	0.76617261157261	-0.304513244832838	0.842461176936363	-0.419264589847644	0.361769795379605	-0.41926459023319	0.841687148971653	-0.63101181177464	0.362601409230708	0.303590724150452	-0.0604018612907149	0.457789784565414	0.410649679759165	-0.296216081483667	-0.735953301305644	-0.107187162121144	-1.08982714093223	0.701684530678096	0.525798297806682	-1.80934917473374	0.359688877618211	1.22695870208004	-0.193467373223597	0.487187006486325	0.844816442139895	0.687911785033761	0.651096059594261	-0.403852651394204	-1.20332606014005	0.919171040609685	-0.950764684929406	1.14925248275588	0.807476120558841	-1.92004357263851	-0.161561754508803	1.16669129067696	-2.60315323932984	-3.46998947166105	-2.26430501918671	0.595950106834766	-0.496756065165512	0.607396314464225	-0.803800604596592	-1.28162567289381	-0.988654413098214	-1.05518620400019	-2.74410544062296	-1.71627669830287	-2.26430502806675	-1.04030078267871	-1.47950737370566	-0.844802126840844	0.143902077778369	-2.1737123275863	-1.43438354482115	-0.803138290384868	-0.98899521836102	0.66346913843275	0.709158954784251	2.16967003396042	-0.803790154028663	-0.898134924564125	0.949283758298532
